claim_amount,claimant_age,claim_duration_days,claimant_gender,county,policy_deductable,policy_annual_premium,bodily_injuries,witnesses,incident_hour_of_the_day,incident_severity,police_report_available,insured_education_level,insured_occupation,is_fraudulent,incident_type,reserve_amount
165400,31,167,male,Nakuru,5000,16000,0,1,19,minor,yes,masters,farmer,0,fire,206500
100000,48,115,male,Nairobi,10000,9500,1,0,14,minor,?,masters,sales,0,fire,154000
143200,40,100,female,Kilifi,10000,13500,1,2,2,major,yes,high_school,manual_labor,0,fire,237200
136100,23,92,female,Nairobi,10000,13000,0,2,13,minor,?,masters,tech,0,theft,167000
100000,50,86,female,Kakamega,10000,9500,0,1,12,minor,no,high_school,tech,0,fire,111500
100000,48,89,female,Machakos,50000,7000,1,1,15,minor,yes,high_school,sales,0,theft,123000
100000,66,175,female,Kilifi,10000,9500,0,1,14,minor,yes,masters,sales,0,flood,124900
328800,42,60,female,Nairobi,50000,23000,0,3,21,major,yes,masters,farmer,0,flood,518000
107900,60,29,male,Mombasa,50000,7500,1,2,5,total_loss,no,bachelors,tech,0,flood,247800
100000,53,33,female,Kisii,20000,9000,1,0,17,minor,yes,masters,sales,0,flood,144000
100000,48,87,female,Bungoma,10000,9500,1,1,4,minor,yes,high_school,sales,0,flood,163000
290700,36,19,male,Mombasa,50000,24500,0,0,4,major,no,high_school,manual_labor,1,theft,714700
100000,41,71,male,Nairobi,20000,9000,0,2,10,minor,yes,masters,sales,0,flood,148800
188100,25,143,other,Kisumu,50000,13000,0,3,20,minor,?,high_school,tech,0,fire,246700
186900,44,71,female,Nairobi,50000,13000,0,1,4,minor,yes,masters,sales,0,theft,222900
168900,39,162,male,Mombasa,20000,15000,0,2,22,minor,no,high_school,farmer,0,fire,228900
100000,36,160,female,Nairobi,10000,9500,0,0,8,minor,no,bachelors,tech,0,flood,119500
100000,23,132,male,Nakuru,5000,9500,0,2,6,total_loss,no,masters,sales,0,fire,198700
121100,36,37,male,Bungoma,10000,13500,0,0,4,major,?,high_school,sales,1,fire,211400
146000,50,172,male,Machakos,5000,14000,0,2,5,minor,?,masters,farmer,0,flood,210200
105500,27,63,male,Nairobi,5000,10000,0,2,2,minor,yes,bachelors,farmer,0,flood,112300
333700,58,153,male,Kisii,5000,32500,0,3,22,total_loss,yes,bachelors,manual_labor,0,theft,744400
219300,30,114,female,Turkana,20000,19500,0,2,5,major,?,masters,tech,0,theft,302200
100000,68,23,female,Mombasa,50000,7000,0,1,22,minor,no,masters,manual_labor,0,theft,131400
195500,26,118,male,Nairobi,10000,18500,0,2,23,total_loss,yes,bachelors,tech,0,theft,412000
100000,51,11,male,Bungoma,10000,9500,0,2,9,minor,yes,high_school,tech,0,fire,128500
100000,45,173,female,Machakos,20000,9000,1,2,17,major,no,bachelors,tech,0,theft,167200
198200,67,177,other,Kiambu,20000,17500,0,1,6,minor,yes,masters,farmer,0,flood,211100
214800,28,25,male,Nairobi,20000,22500,0,1,2,major,no,bachelors,sales,1,theft,367800
276400,30,27,male,Eldoret,10000,31000,0,0,23,major,?,high_school,sales,1,fire,437300
100000,61,24,other,Nairobi,5000,9500,0,2,20,minor,no,masters,farmer,0,flood,149600
100000,45,22,male,Mombasa,5000,9500,0,0,0,total_loss,no,high_school,farmer,0,flood,221900
248500,64,82,female,Kakamega,20000,22000,0,3,9,minor,yes,masters,farmer,0,fire,371000
100000,19,26,other,Nairobi,5000,9500,0,2,10,minor,yes,high_school,farmer,0,theft,103200
100000,68,20,other,Kakamega,10000,9500,1,0,22,major,yes,high_school,manual_labor,0,flood,154700
101000,51,108,male,Nakuru,5000,10000,0,3,22,major,no,high_school,tech,0,fire,177500
148800,38,131,male,Kisumu,20000,13000,1,2,8,minor,no,masters,manual_labor,0,theft,213000
100000,47,11,male,Nairobi,10000,9500,0,3,19,minor,no,bachelors,manual_labor,0,flood,147100
100000,27,31,female,Nakuru,10000,9500,0,1,7,major,no,high_school,tech,0,theft,173800
203900,21,96,female,Meru,50000,14500,0,3,6,total_loss,yes,high_school,sales,0,flood,401600
100000,36,119,female,Eldoret,10000,9500,2,2,18,total_loss,yes,masters,sales,0,flood,241200
100000,23,179,female,Nairobi,10000,9500,0,0,14,major,yes,bachelors,manual_labor,0,theft,151700
100000,38,42,male,Eldoret,5000,9500,1,3,1,major,yes,bachelors,sales,0,flood,155200
100000,20,94,female,Nairobi,50000,7000,0,1,2,minor,no,high_school,sales,0,theft,103600
100000,28,88,female,Mombasa,20000,9000,0,1,5,minor,yes,masters,manual_labor,0,theft,122300
100000,57,69,male,Nakuru,20000,9000,1,2,13,minor,yes,high_school,farmer,0,flood,160300
151700,49,47,male,Nairobi,20000,13500,0,2,19,major,yes,masters,manual_labor,0,flood,208000
229600,20,23,female,Nairobi,50000,16000,0,2,18,minor,?,bachelors,sales,0,theft,236600
196100,26,84,male,Machakos,20000,17500,1,1,7,total_loss,yes,bachelors,tech,0,flood,373600
100000,29,148,male,Kilifi,50000,7000,0,1,4,minor,yes,masters,sales,0,theft,124700
100000,33,37,female,Nairobi,5000,9500,0,3,8,minor,yes,high_school,manual_labor,0,flood,147500
113300,66,114,male,Nairobi,10000,10500,0,1,15,major,yes,high_school,sales,0,theft,136300
100000,54,52,male,Nyeri,10000,9500,0,1,4,minor,yes,masters,sales,0,theft,138100
198600,61,176,female,Turkana,5000,19500,0,2,12,minor,yes,high_school,sales,0,flood,295200
147500,66,159,male,Meru,5000,14500,1,2,6,minor,yes,masters,sales,0,flood,178600
100000,49,118,male,Bungoma,5000,9500,0,3,10,minor,no,masters,manual_labor,0,flood,123200
120100,32,115,female,Kisumu,20000,10500,1,0,16,minor,yes,masters,sales,0,fire,160600
100000,58,84,male,Machakos,50000,7000,0,0,9,major,yes,masters,sales,0,fire,171500
155000,52,137,female,Nyeri,50000,11000,1,3,3,minor,yes,bachelors,farmer,0,theft,215500
100000,68,42,male,Eldoret,10000,9500,0,1,21,total_loss,no,masters,manual_labor,0,flood,219400
100000,66,117,female,Kakamega,10000,9500,0,3,0,major,yes,masters,manual_labor,0,fire,130300
100000,47,79,male,Nairobi,5000,9500,0,1,2,minor,yes,high_school,tech,0,flood,102100
100000,49,179,female,Uasin Gishu,20000,9000,0,2,1,minor,no,high_school,tech,0,theft,145400
123100,21,36,male,Kiambu,20000,13000,0,0,4,total_loss,?,high_school,manual_labor,1,theft,281300
115700,68,137,female,Kiambu,10000,11000,2,2,1,major,yes,high_school,farmer,0,flood,205500
180300,51,20,male,Nairobi,50000,12500,0,2,18,total_loss,yes,bachelors,sales,0,fire,274500
140500,54,144,female,Nairobi,5000,13500,1,2,5,major,yes,high_school,sales,0,flood,277900
163800,31,176,female,Kiambu,20000,14500,1,3,23,minor,yes,bachelors,manual_labor,0,fire,209200
100000,54,176,other,Mombasa,20000,9000,1,3,7,major,yes,masters,tech,0,fire,149100
135300,50,43,male,Nyeri,50000,9500,2,2,12,minor,yes,masters,tech,0,fire,173200
165600,63,118,female,Kakamega,20000,14500,0,1,9,major,yes,masters,tech,0,flood,258400
100000,31,169,male,Nairobi,5000,9500,0,2,20,major,yes,high_school,farmer,0,theft,163600
100000,24,149,male,Kisumu,50000,7000,0,2,18,major,yes,high_school,sales,0,theft,144200
200500,59,40,female,Nairobi,50000,14000,0,2,15,minor,yes,high_school,manual_labor,0,flood,227700
103900,23,166,female,Kisumu,5000,10000,0,1,12,total_loss,yes,masters,farmer,0,flood,231300
100000,65,44,female,Nairobi,10000,9500,0,2,14,minor,yes,bachelors,farmer,0,flood,101400
124800,58,159,female,Nairobi,5000,12000,1,1,5,major,yes,high_school,manual_labor,0,theft,247100
100000,18,37,male,Meru,5000,9500,0,2,7,major,no,bachelors,farmer,0,flood,166900
143700,32,101,female,Eldoret,5000,14000,0,1,13,minor,no,high_school,farmer,0,fire,166100
100000,40,77,male,Mombasa,50000,7000,2,1,11,minor,yes,masters,farmer,0,theft,167700
164000,64,24,female,Nakuru,5000,16000,0,0,8,minor,no,masters,manual_labor,0,flood,166800
100000,29,51,female,Kisii,50000,7000,0,3,5,minor,yes,bachelors,sales,0,theft,103000
100000,18,168,female,Mombasa,20000,9000,0,1,23,minor,yes,bachelors,sales,0,flood,131700
359600,32,24,male,Uasin Gishu,10000,40500,0,1,20,total_loss,no,high_school,manual_labor,1,fire,1064900
100000,42,24,female,Nairobi,50000,7000,0,2,13,minor,yes,bachelors,tech,0,flood,106100
147600,57,178,female,Kakamega,5000,14500,1,1,13,total_loss,no,high_school,tech,0,theft,362100
100000,27,60,female,Nairobi,20000,9000,0,0,6,minor,yes,bachelors,tech,0,fire,148900
100000,28,110,female,Nairobi,50000,7000,0,2,12,major,yes,high_school,tech,0,fire,143800
262700,33,83,male,Nyeri,50000,18500,0,3,10,minor,yes,high_school,sales,0,theft,283000
172200,36,48,male,Uasin Gishu,20000,15000,0,2,13,minor,?,bachelors,farmer,0,fire,174500
134900,29,89,female,Kisii,10000,12500,1,1,5,minor,yes,high_school,sales,0,fire,212300
100000,44,172,male,Bungoma,50000,7000,1,1,14,minor,yes,high_school,tech,0,flood,123400
182300,27,176,male,Nyeri,50000,13000,2,1,14,major,yes,bachelors,tech,0,flood,376200
156700,49,81,male,Kakamega,10000,14500,2,1,5,minor,yes,high_school,manual_labor,0,fire,281500
100000,50,87,female,Mombasa,50000,7000,0,2,19,minor,yes,bachelors,sales,0,flood,111800
145700,47,121,female,Uasin Gishu,10000,13500,0,3,4,minor,yes,high_school,farmer,0,fire,153100
105500,63,81,male,Eldoret,10000,10000,1,3,23,total_loss,yes,masters,manual_labor,0,theft,239700
143900,20,106,male,Kilifi,10000,13500,1,2,10,minor,yes,masters,sales,0,flood,161600
100000,63,44,male,Bungoma,10000,9500,0,2,14,minor,yes,bachelors,sales,0,flood,134900
100000,42,15,male,Kisumu,50000,7000,2,1,5,total_loss,yes,masters,farmer,0,fire,268100
100000,28,103,male,Bungoma,10000,9500,1,2,5,minor,no,masters,farmer,0,theft,147100
100000,37,129,male,Machakos,20000,9000,0,0,10,minor,yes,bachelors,sales,0,fire,138300
125500,41,20,male,Mombasa,20000,11000,1,1,16,minor,yes,bachelors,farmer,0,fire,148300
100000,25,16,male,Nairobi,5000,9500,1,3,9,minor,yes,masters,sales,0,fire,160900
360800,48,25,male,Kilifi,5000,35000,0,1,15,minor,no,masters,tech,0,theft,397300
100000,66,69,male,Bungoma,10000,9500,1,2,13,total_loss,yes,high_school,farmer,0,flood,245200
282200,61,156,male,Kakamega,50000,20000,1,2,11,minor,?,bachelors,sales,0,flood,418600
100000,27,177,female,Bungoma,50000,7000,1,2,7,major,yes,bachelors,farmer,0,flood,153000
126000,42,60,other,Uasin Gishu,10000,12000,0,2,5,total_loss,yes,bachelors,farmer,0,theft,268200
100000,50,106,female,Nairobi,10000,9500,0,2,9,major,yes,high_school,tech,0,flood,153000
100000,20,135,male,Uasin Gishu,20000,9000,1,3,6,minor,yes,masters,manual_labor,0,theft,127000
100000,49,138,female,Uasin Gishu,5000,9500,0,2,3,major,no,high_school,farmer,0,fire,153200
257500,37,100,male,Nyeri,50000,18000,0,2,4,major,yes,high_school,tech,0,flood,432100
100000,39,18,male,Kilifi,50000,7000,0,1,5,minor,yes,bachelors,manual_labor,0,flood,136300
217700,23,18,female,Nairobi,50000,15000,0,2,2,minor,no,high_school,sales,0,theft,267400
115900,32,53,male,Turkana,20000,10000,0,2,0,minor,yes,masters,tech,0,theft,165000
100000,20,177,female,Kiambu,10000,9500,1,2,18,minor,yes,high_school,sales,0,fire,111200
103400,26,59,male,Nairobi,5000,10000,1,1,22,minor,no,masters,sales,0,theft,121700
100000,56,99,male,Bungoma,20000,9000,2,2,0,minor,yes,masters,manual_labor,0,theft,166100
100000,25,101,female,Kilifi,50000,7000,1,0,6,total_loss,yes,high_school,farmer,0,fire,233300
139900,27,28,female,Bungoma,10000,16000,0,1,21,major,?,high_school,sales,1,fire,306800
115800,53,107,male,Turkana,50000,8000,2,2,16,minor,yes,high_school,tech,0,fire,191900
194900,37,39,female,Nairobi,10000,18500,0,3,15,minor,yes,bachelors,tech,0,fire,271100
100000,54,55,male,Bungoma,20000,9000,0,3,0,minor,yes,bachelors,tech,0,flood,108800
123500,22,22,male,Nairobi,20000,11000,0,0,5,minor,yes,high_school,tech,0,flood,140300
100000,50,106,female,Nairobi,20000,9000,0,2,23,major,no,bachelors,sales,0,fire,152200
100000,21,27,male,Kilifi,50000,7000,0,1,17,total_loss,no,bachelors,sales,0,flood,203100
100000,36,149,female,Kisii,20000,9000,2,2,9,total_loss,yes,bachelors,sales,0,fire,253400
100000,42,43,male,Nairobi,5000,9500,1,2,18,minor,yes,masters,sales,0,flood,154400
100000,22,65,other,Mombasa,5000,9500,0,1,6,major,no,bachelors,sales,0,theft,122500
100000,47,37,female,Bungoma,20000,9000,0,0,8,major,yes,high_school,sales,0,theft,141800
100000,69,50,male,Kiambu,50000,7000,1,2,11,minor,?,masters,manual_labor,0,flood,133200
100000,40,93,male,Turkana,20000,9000,0,0,21,minor,no,bachelors,farmer,0,fire,122200
100000,69,139,female,Kilifi,20000,9000,1,1,20,minor,yes,high_school,sales,0,fire,112100
100000,53,36,female,Nairobi,5000,9500,0,2,9,minor,no,high_school,sales,0,flood,133300
100000,27,179,male,Mombasa,10000,9500,0,3,19,minor,yes,high_school,sales,0,flood,119100
100000,68,60,female,Nairobi,10000,9500,0,2,8,major,yes,high_school,manual_labor,0,theft,141200
113200,28,133,other,Nairobi,10000,10500,0,2,18,minor,?,high_school,manual_labor,0,theft,169300
173800,42,100,male,Nairobi,10000,16500,0,3,7,minor,yes,masters,farmer,0,fire,216600
100000,69,49,female,Nairobi,20000,9000,1,2,14,major,yes,masters,sales,0,theft,159300
147500,46,36,female,Bungoma,10000,14000,0,1,8,minor,no,masters,farmer,0,theft,163200
163700,45,129,female,Bungoma,10000,15500,2,1,14,minor,yes,masters,manual_labor,0,flood,272100
134500,30,158,male,Mombasa,5000,13000,0,0,17,minor,yes,high_school,tech,0,theft,170400
243400,19,160,male,Nakuru,10000,23000,1,1,13,total_loss,yes,masters,farmer,0,fire,576000
100000,34,171,female,Nakuru,5000,9500,1,2,8,major,no,bachelors,farmer,0,theft,192900
100000,35,21,female,Kiambu,10000,9500,0,2,18,minor,yes,masters,manual_labor,0,fire,118700
100000,57,117,female,Nairobi,20000,9000,1,2,21,minor,yes,high_school,tech,0,fire,159400
149300,26,52,female,Nakuru,5000,14500,1,0,2,minor,yes,high_school,tech,0,flood,175800
120600,35,80,male,Nairobi,5000,11500,0,1,16,minor,no,bachelors,manual_labor,0,fire,125400
100000,21,79,male,Nyeri,50000,7000,0,0,20,major,yes,high_school,farmer,0,theft,160300
138700,30,82,male,Kisii,10000,13000,0,3,11,minor,yes,high_school,manual_labor,0,fire,142600
100000,61,60,male,Kiambu,10000,9500,0,3,9,minor,yes,masters,sales,0,fire,115300
200300,35,128,female,Meru,50000,14000,2,2,11,major,yes,high_school,manual_labor,0,flood,403200
100000,38,69,female,Kiambu,20000,9000,0,1,23,minor,yes,bachelors,sales,0,flood,146500
100000,41,128,female,Machakos,10000,9500,0,0,21,minor,yes,bachelors,farmer,0,fire,146200
100000,57,109,male,Nairobi,5000,9500,1,1,2,minor,yes,high_school,tech,0,theft,131000
100000,32,154,male,Nakuru,20000,9000,0,3,17,minor,yes,high_school,sales,0,fire,134800
100000,69,159,male,Uasin Gishu,50000,7000,1,1,18,minor,?,masters,manual_labor,0,fire,159500
100000,30,50,male,Uasin Gishu,10000,9500,2,2,17,minor,yes,bachelors,manual_labor,0,fire,153200
100000,21,134,male,Kisumu,50000,7000,1,3,17,minor,yes,masters,manual_labor,0,fire,137900
100000,28,117,male,Kisumu,10000,9500,1,0,13,minor,?,high_school,tech,0,theft,141900
100000,33,111,female,Nakuru,5000,9500,0,2,13,minor,yes,high_school,tech,0,fire,124800
100000,54,35,female,Bungoma,20000,9000,0,1,4,major,yes,bachelors,tech,0,fire,139400
100000,37,50,male,Nairobi,20000,9000,2,3,4,major,?,bachelors,tech,0,flood,185300
100000,69,37,male,Kisii,20000,9000,1,3,17,minor,yes,high_school,manual_labor,0,flood,146900
167800,37,23,female,Nairobi,20000,17500,0,0,20,major,no,high_school,farmer,1,theft,353500
214600,47,91,female,Meru,20000,19000,0,0,0,total_loss,yes,masters,tech,0,flood,419400
150100,20,57,female,Machakos,50000,10500,1,1,19,major,yes,masters,tech,0,flood,258800
100000,24,27,female,Kakamega,20000,9000,0,2,18,minor,yes,bachelors,manual_labor,0,flood,146900
297600,40,17,female,Nakuru,50000,21000,0,2,14,major,yes,masters,sales,0,fire,510600
215100,36,14,female,Nairobi,20000,19000,1,0,23,minor,no,masters,manual_labor,0,fire,238400
100000,60,79,female,Kilifi,5000,9500,2,2,2,major,yes,masters,tech,0,flood,181600
100000,25,145,male,Kilifi,5000,9500,1,2,17,major,yes,high_school,tech,0,flood,170700
216400,21,11,female,Turkana,20000,23000,1,0,22,major,no,bachelors,farmer,1,theft,453900
100000,66,77,female,Nairobi,10000,9500,1,2,8,major,yes,high_school,tech,0,fire,148200
103600,68,51,female,Nairobi,5000,10000,0,3,6,major,yes,high_school,farmer,0,flood,135800
100000,38,155,female,Machakos,50000,7000,1,3,4,minor,yes,bachelors,sales,0,fire,113100
100000,36,40,male,Kiambu,20000,9000,0,1,17,minor,no,masters,tech,0,fire,144400
174100,25,145,male,Nairobi,20000,15500,0,0,23,minor,yes,high_school,tech,0,flood,174500
100000,25,155,female,Kilifi,10000,9500,0,2,2,minor,?,high_school,tech,0,flood,140200
100000,57,75,male,Uasin Gishu,10000,9500,1,2,0,minor,yes,high_school,sales,0,flood,139700
100000,40,11,female,Nairobi,50000,7000,1,2,9,minor,yes,bachelors,farmer,0,theft,160600
100000,56,41,male,Kisumu,50000,7000,1,3,23,minor,yes,high_school,sales,0,flood,130100
100000,39,59,male,Kilifi,5000,9500,0,1,16,minor,yes,high_school,sales,0,flood,128100
100000,58,156,other,Kisumu,10000,9500,1,1,16,minor,yes,masters,tech,0,fire,161600
242100,62,135,female,Turkana,50000,17000,0,0,0,minor,no,bachelors,tech,0,flood,256000
100000,61,11,female,Turkana,10000,9500,0,2,5,minor,yes,masters,farmer,0,fire,106800
100000,35,108,female,Bungoma,50000,7000,2,3,3,major,?,bachelors,tech,0,fire,182900
100000,26,153,female,Kisii,20000,9000,0,2,10,minor,yes,bachelors,tech,0,flood,108500
146900,50,68,female,Nairobi,50000,10500,0,2,17,major,no,high_school,tech,0,fire,246800
233700,21,22,male,Turkana,20000,20500,2,3,18,major,no,bachelors,tech,0,theft,337400
112000,28,120,female,Nyeri,10000,10500,0,2,7,total_loss,yes,bachelors,sales,0,flood,185200
216800,20,174,female,Bungoma,5000,21000,0,1,19,total_loss,yes,masters,farmer,0,fire,466400
100000,66,68,female,Kisumu,50000,7000,0,2,10,major,?,masters,sales,0,theft,124900
100000,46,34,female,Nairobi,20000,9000,0,1,11,total_loss,yes,masters,manual_labor,0,flood,178100
129200,63,13,male,Machakos,10000,12000,1,2,19,minor,yes,bachelors,manual_labor,0,theft,209300
100000,44,45,female,Uasin Gishu,10000,9500,0,1,7,major,yes,bachelors,manual_labor,0,flood,136500
158500,25,94,female,Nairobi,5000,15500,0,0,14,minor,yes,high_school,tech,0,theft,208600
100000,54,103,female,Kilifi,50000,7000,1,2,18,total_loss,?,high_school,farmer,0,theft,185600
100000,51,145,male,Meru,10000,9500,0,2,3,major,no,masters,manual_labor,0,fire,121100
243900,63,13,male,Nairobi,10000,23000,0,0,8,minor,no,high_school,farmer,0,flood,301300
100000,23,123,female,Kilifi,50000,7000,1,3,10,minor,yes,masters,sales,0,theft,137400
100000,67,58,male,Mombasa,10000,9500,0,2,9,minor,yes,bachelors,farmer,0,fire,104400
191000,54,96,male,Nakuru,10000,18000,0,2,21,major,no,high_school,sales,0,fire,241800
128400,60,89,female,Kiambu,5000,12500,1,1,6,minor,yes,high_school,sales,0,fire,209000
100000,21,89,female,Nairobi,10000,9500,1,1,10,total_loss,yes,masters,tech,0,theft,169200
100000,57,153,female,Kisumu,10000,9500,0,1,22,minor,no,high_school,farmer,0,flood,144000
100000,20,161,female,Nairobi,5000,9500,2,2,7,major,no,high_school,manual_labor,0,fire,210800
100000,65,32,female,Eldoret,10000,9500,0,2,8,minor,yes,masters,sales,0,flood,123700
132400,44,151,male,Nakuru,20000,11500,0,3,4,minor,yes,bachelors,sales,0,theft,150100
118200,51,167,male,Nairobi,50000,8500,0,1,6,major,no,bachelors,tech,0,theft,197000
100000,52,29,female,Mombasa,10000,9500,0,2,21,minor,yes,bachelors,farmer,0,flood,109300
144500,63,21,male,Kakamega,50000,10000,2,3,22,minor,no,masters,manual_labor,0,flood,235400
100000,57,127,male,Kilifi,5000,9500,0,2,3,major,yes,high_school,manual_labor,0,flood,152100
115300,43,17,male,Kiambu,20000,10000,0,0,4,total_loss,?,masters,tech,0,fire,190300
190100,37,178,male,Kisumu,10000,18000,1,1,7,major,no,masters,farmer,0,flood,341100
192300,38,152,male,Nairobi,20000,17000,1,3,18,minor,yes,bachelors,tech,0,flood,212800
100000,48,46,male,Kisii,10000,9500,2,2,6,total_loss,yes,high_school,manual_labor,0,theft,182100
100000,35,55,female,Nairobi,20000,9000,2,2,20,minor,yes,masters,farmer,0,fire,148100
100000,27,65,male,Nakuru,10000,9500,0,0,9,minor,no,masters,tech,0,fire,134000
131000,29,11,female,Nairobi,20000,14000,1,0,20,total_loss,no,high_school,sales,1,fire,358200
201100,39,77,male,Bungoma,50000,14000,0,3,17,minor,yes,bachelors,farmer,0,flood,271900
100000,33,129,female,Kisii,10000,9500,0,2,7,minor,yes,masters,sales,0,theft,125500
327700,66,72,male,Nairobi,20000,29000,0,2,21,minor,yes,masters,farmer,0,flood,369100
106000,67,122,male,Nairobi,20000,9500,1,2,15,minor,no,bachelors,manual_labor,0,theft,146900
147000,60,10,female,Kakamega,20000,13000,0,1,3,major,yes,bachelors,sales,0,theft,215700
100000,60,121,female,Nairobi,20000,9000,0,2,7,major,yes,masters,manual_labor,0,fire,150100
153100,47,167,female,Turkana,10000,14500,0,2,21,major,yes,bachelors,tech,0,flood,249700
100000,57,166,female,Nakuru,10000,9500,0,2,19,major,yes,masters,tech,0,fire,128500
100000,54,46,male,Meru,20000,9000,1,0,19,minor,yes,masters,sales,0,fire,162400
